"chromosome","start","end","width","strand","gene_id","symbol","Log2FC","Pval","FDR"
"chr1",199751439,199900028,148590,"-","309135","Ano1",-0.0898461579235525,0.000138137486105255,0.000850076837570802
"chr1",200001261,200005187,3927,"+","170633","Fgf3",-0.491505966254255,1.66294932617517e-05,0.000149416982217903
"chr1",200024056,200025466,1411,"+","116499","Fgf4",0.0487138805772907,0.789656472958154,0.85421440614518
"chr1",200056656,200059944,3289,"+","170582","Fgf19",-0.0847697047551736,0.229171917384614,0.342922199844502
"chr1",200073610,200073763,154,"+","29294","Bc1",0.14112457759581,0.454379947740328,0.573026703925903
"chr1",200074247,200080950,6704,"+","309136","Lto1",0.182830557460234,0.14730553853805,0.242931297642687
"chr1",200089002,200098524,9523,"-","58919","Ccnd1",0.364377815116669,0.889874968071148,0.924380215805636
"chr1",200366561,200371976,5416,"-","246306","Smim38",0.233437941444657,0.489304145790226,0.604481426831589
"chr1",200416540,200446236,29697,"-","309139","Tpcn2",-0.00727132299904376,0.426657222056146,0.547371548511407
"chr1",200464100,200473571,9472,"+","266762","Mrgprf",-0.188045657995335,0.740907592477735,0.818937447320135
"chr1",200485189,200486148,960,"+","293648","Mrgprd",-0.0121495222362405,0.331858295747171,0.453442685568366
"chr1",200506641,200529293,22653,"-","29532","Ighmbp2",-0.111874275363004,0.0299458964777475,0.0686637436986479
"chr1",200529416,200537896,8481,"+","309140","Mrpl21",0.104806942302741,0.490101855036963,0.60499549489274
"chr1",200566888,200627059,60172,"+","25757","Cpt1a",0.049584561789371,0.889322182987044,0.924191328285904
"chr1",200630144,200648434,18291,"+","309142","Tesmin",-0.14371249859747,0.0795343488742894,0.149370620655062
"chr1",200650439,200655302,4864,"-","29141","Gal",-0.38283847362516,0.000180633248571376,0.00106463124538182
"chr1",200693125,200807529,114405,"-","309144","Ppp6r3",-0.0862614591286543,0.734446681075644,0.81382235961365
"chr1",200814247,200917581,103335,"-","293649","Lrp5",0.149750388831079,0.322264642704842,0.443730883370634
"chr1",200945241,200953950,8710,"+","309145","RGD1311946",0.309605170358129,0.0352162101806285,0.0780791641940199
"chr1",201000444,201049819,49376,"+","361688","Kmt5b",0.386260220938789,0.00206357337343556,0.00802822946490647
"chr1",201076860,201125517,48658,"+","29194","Chka",0.464235082854842,0.008255037905772,0.024455216761791
"chr1",201127097,201136486,9390,"-","293650","Tcirg1",0.594474692419338,0.000967496029458069,0.00432755341209252
"chr1",201140587,201144462,3876,"-","293652","Ndufs8",0.12928231331178,0.667641548218603,0.76027872026983
"chr1",201145309,201162580,17272,"-","309147","Aldh3b1",0.342310783187306,0.654344347833795,0.749590477287269
"chr1",201167403,201178341,10939,"+","361689","Unc93b1",0.218437723035531,0.737322321510901,0.816137004355384
"chr1",201279851,201283177,3327,"+","293653","Acy3",-0.110743049073699,0.206520633026514,0.316494898402805
"chr1",201296342,201299866,3525,"+","293654","Doc2g",-0.137223379893384,0.0937075518596441,0.17014676777014
"chr1",201300370,201305406,5037,"-","293655","Ndufv1",0.191980172790301,0.663048822958305,0.756926849014391
"chr1",201337762,201340230,2469,"-","24426","Gstp1",0.249808277179968,0.0980977360611827,0.176192020278787
"chr1",201355682,201358330,2649,"-","293656","Gstp3",0.337169322525124,0.556197723928191,0.665072904032063
"chr1",201391469,201393137,1669,"+","688405","Cdk2ap2",0.288890234858551,0.175934034748946,0.278935415092874
"chr1",201394149,201407522,13374,"+","361694","Pitpnm1",0.176071452743695,0.748516254464538,0.823811906970942
"chr1",201407287,201414826,7540,"-","282827","Aip",0.225453126959317,0.144982521598178,0.239804170776957
"chr1",201419299,201424778,5480,"+","361695","Tmem134",0.244333495048393,0.0553259220283323,0.111895530918679
"chr1",201428672,201433172,4501,"-","365394","Cabp4",0.562731266148154,0.0744165912680537,0.141916386190799
"chr1",201443101,201448416,5316,"+","29474","Coro1b",0.328457110590888,0.00538368237774499,0.017342338505333
"chr1",201449133,201451293,2161,"+","499300","Ptprcap",0.35183911925948,0.0100680716846725,0.0284820096272099
"chr1",201451365,201458052,6688,"-","361696","Rps6kb2",0.441108094488938,0.000175023601212303,0.00103858850123939
"chr1",201477162,201483932,6771,"-","361697","Tbc1d10c",0.315932135409335,0.0314208153245497,0.0713886163705245
"chr1",201485117,201488734,3618,"+","24668","Ppp1ca",0.176931269739204,0.469818964461321,0.586895117842951
"chr1",201514020,201517607,3588,"+","365395","Clcf1",0.20351901527312,0.705828545001837,0.792420289435229
"chr1",201526737,201528405,1669,"+","361698","Pold4",0.346202088477908,0.213218805743954,0.324451267094893
"chr1",201557168,201564658,7491,"-","365396","Ssh3",0.0290278002086639,0.196407871348555,0.304313546225906
"chr1",201565712,201577933,12222,"-","361699","Ankrd13d",-0.0193931005740573,0.352239825905393,0.475028036173063
"chr1",201581480,201601580,20101,"-","25238","Grk2",0.136279040227119,0.368537982571399,0.491500424335981
"chr1",201612430,201680787,68358,"-","361700","Kdm2a",-0.00397940673205542,0.212772803715883,0.323933303869832
"chr1",201708699,201722632,13934,"-","293660","Rhod",-0.740974162001943,7.43409606386872e-09,2.56724487411111e-07
"chr1",201730366,201759609,29244,"-","191595","Syt12",-0.299709466737192,2.16836405098686e-06,2.71592805758689e-05
"chr1",201784009,201785916,1908,"-","689065","LOC689065",-0.299244305063546,0.0164313206466427,0.0422595829637883
"chr1",201799448,201898381,98934,"+","25104","Pc",0.141622681936578,0.695255805590636,0.78369061850444
"chr1",201888569,201891861,3293,"-","688721","Lrfn4",-0.0541557187246622,0.00109776029239668,0.00479970679773943
"chr1",201899358,201902458,3101,"-","309153","Rce1",0.198465623003362,0.806332043116069,0.865168866930068
"chr1",202002970,202043613,40644,"+","29211","Sptbn2",-0.366156425934955,1.01863657994084e-06,1.46595663148977e-05
"chr1",202047934,202058026,10093,"+","474154","Rbm4b",-0.0523534407377139,0.98847907110453,0.992634018544539
"chr1",202078442,202087506,9065,"-","293663","Rbm4",0.301519710909909,0.000854640575431119,0.00390181456427191
"chr1",202094571,202105665,11095,"-","170900","Rbm14",0.228994467778051,0.096318937618157,0.173910577912896
"chr1",202113792,202134862,21071,"-","84485","Ccs",0.309437428719343,0.3485081890023,0.471307600511796
"chr1",202135021,202137717,2697,"+","689151","Ccdc87",0.284714358362704,0.210862230401075,0.321508719310302
"chr1",202152777,202158525,5749,"+","361704","Ctsf",0.432986001948713,0.0370637278111224,0.0812764256288161
"chr1",202159081,202175012,15932,"-","171009","Actn3",0.284072207898332,0.37016041764954,0.49294423364447
"chr1",202175832,202181943,6112,"+","293665","Zdhhc24",0.23250160411332,0.749061108504123,0.824359546432253
"chr1",202186150,202204086,17937,"-","309156","Bbs1",-0.266489498931837,0.241262026710935,0.356758499731958
"chr1",202204685,202227366,22682,"-","114591","Dpp3",-0.163991168900239,0.223787559946176,0.336511040305337
"chr1",202232228,202242857,10630,"-","309157","Peli3",0.0492720538508869,0.695766049119666,0.784063058713297
"chr1",202264462,202267288,2827,"+","293666","mrpl11",-0.0872519840079394,0.236709205286073,0.351336897037371
"chr1",202281958,202286724,4767,"-","266734","Npas4",-0.531798911378061,6.67340468123432e-05,0.000469101884888055
"chr1",202327948,202334589,6642,"+","65194","Slc29a2",0.226527200703421,0.75811409768288,0.83096661828857
"chr1",202343268,202345490,2223,"+","293667","B4gat1",-0.107718255137535,0.789658523845906,0.85421440614518
"chr1",202345766,202355028,9263,"+","293668","Brms1",-0.186489819767067,0.210125424296333,0.320695493106507
"chr1",202355729,202360375,4647,"+","207119","Rin1",-0.586252215354325,0.000628743632920328,0.00303075980047831
"chr1",202373676,202376240,2565,"+","293669","Cd248",-0.256294216080921,0.00818307106867328,0.024308083705955
"chr1",202387398,202389342,1945,"-","309158","Tmem151a",0.240825672069536,0.00647767380983551,0.0201733270077734
"chr1",202395000,202399062,4063,"+","171441","Yif1a",0.297089261840623,0.000750508079765033,0.00349875993346757
"chr1",202399416,202405063,5648,"-","361705","Cnih2",-0.0111593654526432,0.125777275257614,0.214675639116539
"chr1",202405759,202413850,8092,"-","100126191","Rab1b",0.183771374641626,0.328049425040371,0.450023253784674
"chr1",202414555,202424787,10233,"-","309159","Klc2",0.00720600059523739,0.403183918672251,0.525721685356565
"chr1",202437503,202569473,131971,"-","171444","Pacs1",-0.129842364497877,0.00275205333007594,0.0100704595208822
"chr1",202570423,202590759,20337,"-","293671","Sf3b2",0.147308332273089,0.572497436460325,0.678976898460936
"chr1",202593692,202603445,9754,"+","499302","Gal3st3",0.244747209891503,0.37385832553889,0.496655179570251
"chr1",202655322,202657030,1709,"-","171096","Cst6",-0.185849398226142,0.161064411426469,0.26040264533954
"chr1",202672170,202674199,2030,"-","114087","Banf1",-0.0139997219149923,0.729653652315151,0.81031279145509
"chr1",202674362,202679661,5300,"+","293673","Eif1ad",0.0416299540579632,0.60681415717847,0.708972928330711
"chr1",202690472,202699136,8665,"-","29678","Sart1",0.216412368522345,0.777432299694955,0.845868070789196
"chr1",202700576,202714638,14063,"-","361707","Tsga10ip",-0.477973683042992,0.057240634063831,0.114973271016701
"chr1",202731786,202734425,2640,"-","293674","Drap1",-0.102903378383888,0.489457512863839,0.604499612233223
"chr1",202734555,202736806,2252,"+","266609","Bles03",-0.140862194595113,0.400631201196479,0.5232538117926
"chr1",202754549,202763057,8509,"+","25445","Fosl1",0.0050874621045858,0.6000796231742,0.703319128236428
"chr1",202768132,202772398,4267,"+","282837","Fibp",0.275790704769354,0.0941453974180276,0.170710722704346
"chr1",202772572,202775964,3393,"-","293676","Ctsw",-0.0302492270390992,0.311232974841291,0.432278668442768
"chr1",202782395,202789414,7020,"+","293677","Efemp2",-0.160175254226229,0.312485560404672,0.433315186628589
"chr1",202790468,202795743,5276,"-","293678","Mus81",0.320655582229496,0.00211943480694648,0.00820122987200947
"chr1",202797799,202801331,3533,"+","29271","Cfl1",0.386098357141983,4.04669216550484e-06,4.54438579307176e-05
"chr1",202855265,202866767,11503,"-","309164","Ovol1",0.219690836687631,0.0266194502158582,0.0624990861287786
"chr1",202876272,202880291,4020,"+","361709","Ap5b1",0.157118048361059,0.1865923750245,0.292037244945462
"chr1",202895753,202903057,7305,"-","192218","Kat5",0.13416647028651,0.186561356824937,0.292037244945462
"chr1",202925001,202935480,10480,"+","309165","Rela",0.0608178220069619,0.711189047127227,0.79650250333283
"chr1",202938770,202948031,9262,"-","361710","Sipa1",0.16760552032175,0.501074298360268,0.615078827933235
"chr1",202975353,202988654,13302,"+","309168","Map3k11",0.341516935093125,0.000116820891428131,0.000742747483232451
"chr1",202994116,203014270,20155,"-","309169","Ehbp1l1",0.149217177116626,0.512526726696254,0.626162249638016
"chr1",203015773,203017328,1556,"-","309170","Fam89b",0.290162840910648,0.0272029842223864,0.0635696160844725
"chr1",203017682,203019465,1784,"-","689397","Znrd2",0.402527961381325,0.019803031510511,0.0491552618194296
"chr1",203029877,203045975,16099,"+","83838","Ltbp3",0.131584879089806,0.248928453757449,0.365317714297046
"chr1",203045874,203059483,13610,"-","293684","Scyl1",0.304501900505281,3.41701017007637e-06,3.92056956356131e-05
"chr1",203143218,203163831,20614,"-","309172","Frmd8",0.452169672153945,8.03321562348914e-09,2.72037437812914e-07
"chr1",203167537,203174473,6937,"+","689625","Slc25a45",0.586995047404961,5.85946231463106e-05,0.000423493670812953
"chr1",203178820,203181239,2420,"-","309174","Tigd3",0.354359025363646,0.0108382442294533,0.0301706271926043
"chr1",203183674,203198971,15298,"-","361711","Dpf2",0.323543832614532,0.0111790073597723,0.0309070843935366
"chr1",203202003,203210831,8829,"-","309175","Cdc42ep2",0.499800252063087,6.42250002646311e-05,0.00045439513371812
"chr1",203227183,203251225,24043,"-","85242","Pola2",0.392060290297417,0.00873615356922732,0.025602170769169
"chr1",203258477,203273718,15242,"-","293686","Slc22a20",-0.391677926250361,0.018764851525388,0.0471282636601409
"chr1",203275912,203300152,24241,"-","29153","Capn1",-0.252631488262712,0.435057292676866,0.554593902805683
"chr1",203339619,203346137,6519,"+","361712","Syvn1",0.168368179734362,0.00674320282113565,0.020851322198689
"chr1",203347248,203350021,2774,"-","309176","Mrpl49",0.504459898053306,0.00248327501306617,0.00927969064235568
"chr1",203350226,203351741,1516,"+","29752","Fau",0.406777979230001,0.0125645998858061,0.0339257813916176
"chr1",203354297,203355578,1282,"+","309177","Znhit2",0.399933217542843,0.0123803948064791,0.0335374472545814
"chr1",203355931,203360254,4324,"-","293688","Tm7sf2",0.227378335173025,0.139914698158117,0.233191163596862
"chr1",203363908,203364008,101,"-","102465152","Mir6315",0.0988573740841169,0.867250723477301,0.908454118412164
"chr1",203369158,203370408,1251,"-","293689","NA_293689",0.267988490743924,0.29857050385791,0.419113778757402
"chr1",203373812,203374528,717,"+","100365733","Tmem262",0.279308614360778,0.339530155958105,0.461744067366605
"chr1",203374506,203378419,3914,"-","684755","Zfpl1",0.706490150966426,0.00429042736859261,0.0144786526917045
"chr1",203378577,203392027,13451,"+","684771","Cdca5",0.63586709500039,0.011933911041988,0.0325809969587149
"chr1",203400631,203414193,13563,"+","83568","Naaladl1",0.28516894822211,0.212804120552561,0.323933303869832
"chr1",203417029,203426173,9145,"-","293691","Snx15",0.164036295326869,0.0109685132658505,0.0304603298338269
"chr1",203434152,203446095,11944,"-","65142","Arl2",0.118909605512372,0.0436792727100235,0.0927965057939835
"chr1",203488069,203524098,36030,"+","499306","Majin",-0.3392910761229,0.0333920135445189,0.0749486160814909
"chr1",203526122,203527271,1150,"+","171158","Gpha2",-0.803783043168692,0.00138388207269044,0.00580026516407626
"chr1",203527268,203534446,7179,"-","309179","Ppp2r5b",0.322012413451995,0.0990512924617177,0.177520762566268
"chr1",203542559,203562242,19684,"+","689688","Atg2a",0.244200480679744,0.00859638447942374,0.0252860423884551
"chr1",203564761,203564845,85,"+","100314047","Mir194-2",-0.365113154509111,0.295023321620824,0.415414423056394
"chr1",203564946,203565055,110,"+","100314193","Mir192",-0.277576667041197,0.112135286323214,0.196172072773283
"chr1",203579850,203602225,22376,"+","293692","Ehd1",0.112665167595909,0.679324361657643,0.770012795223534
"chr1",203608574,203628502,19929,"+","293693","Cdc42bpg",0.13308834411259,0.281866129044704,0.401154340667507
"chr1",203639021,203644864,5844,"+","29417","Men1",0.253077887263446,0.328415087390952,0.450421447318198
"chr1",203645198,203660160,14963,"+","293694","Map4k2",0.183066157750878,0.565093953295232,0.672437127829479
"chr1",203670021,203683304,13284,"+","117855","Sf1",0.0417728509330693,0.348061978344962,0.470923266278986
"chr1",203690550,203705369,14820,"+","24701","Pygm",0.0415528550380379,0.656002683461786,0.750898319740978
"chr1",203707481,203722993,15513,"+","361714","Rasgrp2",0.201967387880956,0.847325020170684,0.895814036843885
"chr1",203735753,203842299,106547,"+","116595","Nrxn2",-0.0012209032149335,0.300275929974152,0.420762672244032
"chr1",203845039,203852153,7115,"-","365398","Slc22a12",-0.239211726248678,1.72298670594468e-05,0.000153742210439381
"chr1",204021805,204032761,10957,"-","361715","Rps6ka4",0.031627331058848,0.134813317781989,0.226638159062838
"chr1",204099833,204102818,2986,"-","113898","Prdx5",0.133157484412142,0.034981432432757,0.0777068120783699
"chr1",204103298,204104149,852,"+","293700","Trmt112",0.155105538048999,0.0225871871770681,0.0546504639800315
"chr1",204104100,204114096,9997,"-","293701","Esrra",0.184979469081664,0.198090336931432,0.306403146437621
"chr1",204118647,204124976,6330,"-","116489","Kcnk4",-0.340137606015018,0.00372303371855754,0.0129123280138717
"chr1",204129636,204132622,2987,"-","689984","Gpr137",0.115683266286234,0.154002211454474,0.251455722101491
"chr1",204133904,204142823,8920,"+","64639","Bad",0.10400060054527,0.170046002926509,0.271998742643155
"chr1",204144956,204160228,15273,"-","29322","Plcb3",0.248832025983771,0.0214434304962581,0.0523405777263458
"chr1",204165210,204167320,2111,"+","259225","Ppp1r14b",0.34459256314953,0.00123138124591513,0.00527000955306992
"chr1",204167724,204170399,2676,"-","293702","Fkbp2",0.18787186447034,0.350946450199456,0.473615838856638
"chr1",204174322,204177944,3623,"-","89811","Vegfb",0.385674393791725,0.0382841153238026,0.0834034173357384
"chr1",204178191,204182356,4166,"-","361717","Dnajc4",0.279845892991187,0.0300105695686494,0.0687487630733278
"chr1",204182802,204186277,3476,"-","293703","Nudt22",0.217544401525208,0.114819960200888,0.199686887305892
"chr1",204186295,204191294,5000,"+","293704","Trpt1",0.207037177529313,0.105479759304845,0.186909876272759
"chr1",204189483,204207587,18105,"-","309186","Fermt3",0.0904226017096126,0.351566271943576,0.474376462877831
"chr1",204209435,204228449,19015,"-","192277","Stip1",0.181765822726525,0.235644603660626,0.35014414993962
"chr1",204246557,204387026,140470,"+","246233","Macrod1",0.0263177206362355,0.229509801186613,0.34328052596008
"chr1",204280018,204285480,5463,"-","499308","Flrt1",-0.0203988671678866,0.0989309011560805,0.177396146017072
"chr1",204387215,204395495,8281,"-","293705","Otub1",0.124870663657358,0.824919557372275,0.879053958241017
"chr1",204402118,204404439,2322,"-","171335","Cox8a",0.433012842274772,0.00427468046508053,0.0144505577264983
"chr1",204413500,204430864,17365,"-","361718","Naa40",0.0147761595649677,0.774429063626598,0.84400399292935
"chr1",204454743,204460837,6095,"+","305811","Rcor2",0.145959720766416,0.606496472437415,0.708649234845807
"chr1",204462411,204525607,63197,"-","60328","Mark2",0.185382509844035,0.0614424471127722,0.121684791919912
"chr1",204542335,204564144,21810,"-","361719","Spindoc",0.154341937386542,0.454699254752598,0.573305017559667
"chr1",204607812,204612688,4877,"+","499309","Zfta",-0.0278716780254337,0.428354489606793,0.548777073293357
"chr1",204612675,204669202,56528,"-","140945","Rtn3",0.202183839899181,0.0934021068043545,0.169715851496972
"chr1",204680968,204721939,40972,"+","309187","Atl3",0.0140061731888347,0.6367441835934,0.734688624668799
"chr1",204782724,204816396,33673,"+","24913","Plaat3",0.466297552690146,0.00401291557742968,0.013738760830462
"chr1",204832065,204842759,10695,"-","293710","Lgals12",0.230125600417707,0.262204771518265,0.379691886142706
"chr1",204847600,204878182,30583,"+","293711","Plaat5",-0.173823215457883,0.309887120726204,0.430847258633609
"chr1",204910451,204965538,55088,"-","286961","Slc22a24",-0.79855252308279,5.04922320576522e-05,0.000374653715236223
"chr1",205073059,205142631,69573,"-","171397","UST4r",-0.563218944302715,3.62781757492806e-05,0.00028346388219868
"chr1",205211029,205286391,75363,"-","171398","Ust5r",-0.694103403499042,0.00448562489858721,0.0149950734581869
"chr1",205338698,205433083,94386,"-","192273","Slc22a25",-0.973874511574139,1.17638373661392e-07,2.48680392321779e-06
"chr1",205498145,205516377,18233,"+","83500","Slc22a8",-0.677090321143809,1.32381822068524e-07,2.74523065026761e-06
"chr1",205522959,205531179,8221,"+","29509","Slc22a6",-0.684032747152126,1.22918725278348e-08,3.93359166900896e-07
"chr1",205580528,205581910,1383,"+","25229","Chrm1",-0.622209544173798,5.42723148620828e-07,8.75263367236245e-06
"chr1",205604468,205618931,14464,"-","50567","Slc3a2",-0.150756002987533,0.369071522613981,0.491907325516838
"chr1",205619202,205622491,3290,"+","100912041","LOC100912041",-0.0453317964878596,0.815953150817162,0.872163701290225
"chr1",205631824,205636563,4740,"+","690229","Wdr74",0.555213962539099,0.000305873746020472,0.00165357660588873
"chr1",205637401,205653563,16163,"+","65134","Stx5",0.586557044752183,9.22431820271816e-06,9.10425067659336e-05
"chr1",205655442,205668637,13196,"+","59087","Nxf1",0.302573231246544,0.0201990314463815,0.0498896910387895
"chr1",205668716,205670077,1362,"+","690285","Tmem223",0.133327353456769,0.391426240245467,0.513962417543079
"chr1",205670127,205672112,1986,"-","690263","Tmem179b",-0.132936000534215,0.891512303595594,0.925639969917674
"chr1",205672150,205684678,12529,"-","309194","Taf6l",0.102064029918342,0.0684404554154569,0.132740385058448
"chr1",205689160,205692537,3378,"-","117017","Polr2g",0.420386525120474,0.00571094542894555,0.0181815381026663
"chr1",205696081,205698398,2318,"+","499313","Zbtb3",0.380151783190943,0.0120159448282046,0.0327741754463386
"chr1",205702923,205712453,9531,"-","309196","Ttc9c",0.117194276831506,0.169365530474297,0.271134096885602
"chr1",205713633,205725553,11921,"+","309197","Hnrnpul2",0.103255259598964,0.217400842821271,0.329235038103766
"chr1",205731837,205733603,1767,"-","114117","Gng3",0.176355702822876,0.591873199356334,0.696697394490717
"chr1",205733872,205743422,9551,"+","361722","Bscl2",0.215595152292891,0.505108377442447,0.619140519184298
"chr1",205745334,205748248,2915,"+","690329","Lrrn4cl",0.0280711158063407,0.274475315795762,0.392944467860622
"chr1",205765457,205769141,3685,"+","293719","Ubxn1",0.296141076025827,0.00880236269276462,0.025725607933761
"chr1",205773591,205774369,779,"-","690344","Uqcc3",0.0997383012905114,0.0805798551726252,0.150865558154652
"chr1",205782612,205784578,1967,"+","690349","C1h11orf98",0.470939297029618,0.0296649842143161,0.0681899729402495
"chr1",205788906,205793685,4780,"+","309200","Ints5",0.541236625065475,1.90211762021581e-05,0.000166280357376259
"chr1",205793895,205813695,19801,"+","293721","Ganab",0.452887247265443,0.00156031817521613,0.00639599283553067
"chr1",205817378,205823897,6520,"+","293722","B3gat3",0.330779312197447,0.0280616056755233,0.0652178042352248
"chr1",205824050,205826058,2009,"-","309201","Rom1",0.317024354887368,0.0031205165124969,0.0111817974066049
"chr1",205838181,205846903,8723,"+","361724","Mta2",0.165455851680271,0.381428451843976,0.504215280842791
"chr1",205848781,205859767,10987,"+","499314","Tut1",0.202402088823872,0.111230200645875,0.1949793726317
"chr1",205860713,205871319,10607,"+","293725","Eef1g",0.101067440817178,0.86210748658692,0.90486004851203
"chr1",205882273,205912349,30077,"+","191572","Ahnak",0.168088363753825,0.139566927986978,0.232767258687281
"chr1",205977060,205980610,3551,"-","25575","Scgb1a1",-0.0416145099490393,0.231357915411727,0.345333964804905
"chr1",206007109,206027115,20007,"-","246307","Asrgl1",0.517548917132642,0.00125593433674562,0.00535217205177648
"chr1",206228778,206231767,2990,"-","309203","Scgb1d2",-0.210658230766578,0.139475870471133,0.232659892971455
"chr1",206330454,206333329,2876,"+","293731","Scgb1d4",-0.798821662293811,0.0769565715699192,0.145724496002105
"chr1",206497848,206501211,3364,"+","361725","Scgb2a1",-0.680269222257574,0.481216345058668,0.59765189579068
"chr1",206497872,206500632,2761,"+","25010","NA_25010",-0.891394687740127,0.0109760434584699,0.0304690830365514
"chr1",206523380,206549725,26346,"-","293733","Incenp",0.263889487339709,0.000513372131195299,0.00254714366089503
"chr1",206627142,206629430,2289,"+","25319","Fth1",0.432496369086944,1.96423822900711e-05,0.000170344677841293
"chr1",206629500,206646063,16564,"-","293735","Best1",0.0383553695318317,0.587341283572517,0.692671895151792
"chr1",206671393,206679037,7645,"+","171452","Rab3il1",-0.0863404339985009,0.217078429094533,0.328860997516388
"chr1",206685982,206702538,16557,"+","286922","Fads3",-0.0463037309983694,0.213725011674215,0.325023038332605
"chr1",206708782,206747142,38361,"-","83512","Fads2",-0.146751259466415,0.476254699085029,0.593234908366753
"chr1",206827808,206842732,14925,"+","84575","Fads1",-0.0616359593863854,0.612615808851535,0.714124704656826
"chr1",206845134,206849502,4369,"-","84490","Fen1",0.624385538721588,1.87966794715818e-05,0.000164813519348611
"chr1",206854175,206886102,31928,"-","293736","Myrf",0.569443603645126,9.32422609774505e-07,1.36079082129434e-05
"chr1",206890638,206947232,56595,"-","309207","Dagla",-0.16698353335056,0.000663646036494606,0.00316835118435968
"chr1",207031592,207089026,57435,"+","59267","Syt7",-0.499323013706334,9.17197882439336e-08,2.01968826638157e-06
"chr1",207096471,207097699,1229,"-","309208","Lrrc10b",-0.213666181645235,6.94882085125332e-05,0.00048494372007146
"chr1",207113809,207122358,8550,"-","252958","Ppp1r32",-0.666568666245099,8.78775472862054e-06,8.7626325024095e-05
"chr1",207142927,207167744,24818,"-","361726","Sdhaf2",-0.0357407177417124,0.585377762829232,0.691057211381697
"chr1",207168559,207191596,23038,"+","365407","Cpsf7",-0.0681503843680104,0.775252829834708,0.844399438219309
"chr1",207196454,207201596,5143,"-","361727","Tmem216",-0.414638270213357,0.0438296833076344,0.0930253957508999
"chr1",207216185,207237574,21390,"+","361729","Cyb561a3",0.0557610903655304,0.314140761887304,0.434879733871613
"chr1",207219124,207225880,6757,"-","361728","Tmem138",0.315172809766729,0.989339023649958,0.993211637834174
"chr1",207239528,207252737,13210,"-","361730","Tkfc",0.281699775252301,0.0131284864334219,0.0352139039370774
"chr1",207252890,207278684,25795,"+","64470","Ddb1",0.126984282864643,0.120474996391031,0.207555461529149
"chr1",207282587,207312812,30226,"+","309209","Vwce",-0.552379567044008,0.00414290342628806,0.0140838631176997
"chr1",207317021,207327156,10136,"-","60372","Pga5",-0.128504633133562,0.487105886127722,0.60269828493387
"chr1",207337215,207362293,25079,"+","108348178","Vps37c",0.0201447923057715,0.810997437190679,0.868516751894715
"chr1",207365343,207386313,20971,"-","54236","Cd5",-0.336897642962482,1.14172963789396e-05,0.000108768134742072
"chr1",207442875,207481634,38760,"-","25752","Cd6",-0.490969338155824,1.14043096271536e-05,0.000108768134742072
"chr1",207492365,207507158,14794,"+","246239","Slc15a3",-1.08498069915687,0.000115364332655293,0.000734557853781782
"chr1",207507325,207518614,11290,"-","338474","Tmem132a",-0.100015104526769,0.271827422322097,0.390231850389794
"chr1",207519629,207530203,10575,"-","361732","Tmem109",0.192790468235843,0.325432484502953,0.447174797489088
"chr1",207541619,207552661,11043,"+","246216","Prpf19",-0.222451723812235,0.838577116647789,0.889991540605787
"chr1",207560881,207567261,6381,"-","85271","Zp1",-0.39762015845714,0.0146610547598029,0.0385189507398256
"chr1",207587917,207589213,1297,"+","309212","Ptgdr2",-0.0225077832964461,0.0708008425573406,0.136227569969111
"chr1",207590946,207596527,5582,"-","293738","Ccdc86",-0.0555539682374823,0.692114144323622,0.781363376609872
"chr1",207611312,207624452,13141,"-","293739","Ms4a10",-0.561394601256213,0.0183258245561635,0.0462387702921719
"chr1",207628305,207641799,13495,"-","365408","Ms4a15",-0.776200113374906,0.00119915527974814,0.00515994771251114
"chr1",207705447,207708355,2909,"-","100910973","LOC100910973",-0.0299676076929015,0.0246244098331531,0.058734096472781
"chr1",207730665,207744260,13596,"-","361733","Ms4a8",-0.812271876616209,5.76158945008999e-05,0.000417805072804862
"chr1",207906612,207913672,7061,"-","309217","Ms4a1",-0.851205945895632,1.49701731237363e-06,2.01310532247004e-05
"chr1",207949424,207964937,15514,"-","293743","Ms4a14",-1.19028787435979,0.000180293752751816,0.00106334901859712
"chr1",207968761,207983260,14500,"-","293744","Ms4a7",-0.511835584233775,0.00129263854135284,0.00548584736776457
"chr1",208134714,208146038,11325,"+","293746","Ms4a4c",-1.0072312028069,8.13865363559799e-05,0.000551430145317906
"chr1",208243561,208255386,11826,"+","293749","Ms4a6bl",-0.7434349280462,3.00062628140018e-05,0.000243853319420406
"chr1",208440361,208448310,7950,"-","25316","Ms4a2",-0.730681023793467,0.00192886929824051,0.00760729999125159
"chr1",208605983,208620231,14249,"+","29319","Cblif",-1.1538784366434,4.37154372752718e-06,4.86533009623957e-05
"chr1",208633671,208638474,4804,"+","293754","Mrpl16",-0.0568662895773457,0.763805942181691,0.835577445216955
"chr1",208642823,208685700,42878,"-","81802","Stx3",-0.512550119985867,0.000687741211449075,0.00325929530643257
"chr1",208755439,208756395,957,"-","309221","Or10v9b",-1.45886704990624,0.0001544211661532,0.000931547954933177
"chr1",208807725,208808654,930,"+","309222","Or10v1",-0.525052963183435,0.00909121042616664,0.026324208838178
"chr1",208831115,208862858,31744,"+","361736","Patl1",-0.175526451247201,0.479419534436199,0.596230089314789
"chr1",208888697,208918504,29808,"+","365410","Osbp",0.11636461995033,0.710790949254968,0.796459598769982
"chr1",208967493,208968425,933,"-","293759","Or4d11",-0.169099576395052,0.12028638988812,0.207291960439606
